Amazona oratrix
Amazona pretrei
Amazona tucumana
Amazona ventralis
Amazona versicolor
Amazona vinacea
Amazona viridigenalis
Amazona vittata
Anomalospiza imberbis
Ara ararauna
Aratinga auricapillus
Cardinalis cardinalis
Carpodacus erythrinus
Carpodacus roseus
Catostomus ardens
Catostomus clarkii
Catostomus commersonii
Catostomus discobolus
Catostomus insignis
Catostomus latipinnis
Catostomus platyrhynchus
Chloris sinica
Coccothraustes coccothraustes
Crotalus mitchellii
Crotalus pyrrhus
Crotalus stephensi
Eremopsaltria mongolica
Ficedula hypoleuca
Fringilla coelebs
Graydidascalus brachyurus
Haemorhous cassinii
Hemignathus flavus
Hemignathus kauaiensis
Hemignathus stejnegeri
Hemignathus virens
Hesperiphona vespertina
Himatione sanguinea
Larus dominicanus
Leucosticte brandti
Loxia curvirostra
Loxioides bailleui
Loxops caeruleirostris
Loxops coccineus
Loxops mana
Melamprosops phaeosoma
Myrmotherula gularis
Oreomystis bairdi
Palmeria dolei
Paroreomyza montana
Poicephalus gulielmi
Pseudonestor xanthophrys
Psittacus erithacus
Serinus albogularis
Serinus dorsostriatus
Spinus spinus
Stercorarius parasiticus
Tangara episcopus
Tangara sayaca
Telespiza cantans
Telespiza ultima
Uragus sibiricus
Vestiaria coccinea
Vidua camerunensis
Vidua fischeri
Vidua hypocherina
Vidua macroura
Vidua obtusa
Vidua orientalis
Vidua raricola
Vidua regia
Vidua wilsoni
Bufo bufo
Cricetulus migratorius
Triaenodon obesus
Aerodramus vanikorensis
Alectura lathami
Alisterus scapularis
Anhinga anhinga
Anomalopteryx didiformis
Anser erythropus
Apaloderma narina
Aptenodytes patagonicus
Apteryx haastii
Apteryx owenii
Ardea herodias
Ardenna grisea
Arenaria interpres
Balaeniceps rex
Batrachostomus septimus
Biziura lobata
Bombycilla garrulus
Brachygalba albogularis
Brachypteracias squamigera
Bucco macrodactylus
Bucorvus abyssinicus
Burhinus grallarius
Buteo jamaicensis
Cacatua sulphurea
Camarhynchus pallidus
Camarhynchus parvulus
Camarhynchus pauper
Camarhynchus psittacula
Capito niger
Caprimulgus longirostris
Casuarius casuarius
Certhidea fusca
Certhidea olivacea
Chalcopsitta cardinalis
Chauna torquata
Chionis albus
Chloroceryle aenea
Chunga burmeisteri
Ciconia ciconia
Climacteris erythrops
Coccyzus americanus
Cochlearius cochlearius
Colibri coruscans
Colinus cristatus
Colius colius
Columbina passerina
Coracias caudatus
Coua cristata
Crax alector
Crinifer piscator
Crotophaga sulcirostris
Dacelo novaeguineae
Daptrius ater
Dendrocolaptes certhia
Dryocopus pileatus
Elanoides forficatus
Euaegotheles insignis
Eudocimus albus
Eudromia elegans
Eudyptula minor
Eurostopodus mystacalis
Falco mexicanus
Fregata magnificens
Fringilla montifringilla
Galbula albirostris
Gampsonyx swainsonii
Gavia immer
Geospiza conirostris
Geospiza difficilis
Geospiza fuliginosa
Geospiza magnirostris
Geotrygon montana
Grallaria varia
Haematopus leucopodus
Hemiprocne mystacea
Herpetotheres cachinnans
Himantopus himantopus
Hydrobates tethys
Hydrornis guajana
Indicator maculatus
Jacana jacana
Jynx ruficollis
Larus marinus
Lophotis ruficrista
Lyncornis macrotis
Malacoptila fusca
Malurus melanocephalus
Megalaima virens
Megapodius eremita
Menura novaehollandiae
Micrastur semitorquatus
Micropsitta finschii
Mionectes macconnelli
Momotus momota
Monias benschi
Morus bassanus
Nonnula ruficapilla
Nyctibius bracteatus
Nyctibius grandis
Nyctyornis amictus
Oceanites oceanicus
Oreopholus ruficollis
Otidiphaps nobilis
Oxyura jamaicensis
Pandion haliaetus
Pelecanoides urinatrix
Pelecanus occidentalis
Peltohyas australis
Phaenicophaeus curvirostris
Phaethon rubricauda
Pharomachrus auriceps
Phegornis mitchellii
Phodilus badius
Phoebastria nigripes
Phoenicopterus chilensis
Picathartes gymnocephalus
Platyspiza crassirostris
Pluvialis squatarola
Podargus strigoides
Podiceps auritus
Pogoniulus bilineatus
Prodotiscus insignis
Psittacula alexandri
Pterocles namaqua
Pterocnemia pennata
Rallus limicola
Recurvirostra americana
Regulus calendula
Rhea americana
Rhinopomastus cyanomelas
Rhynochetos jubatus
Rollulus rouloul
Sagittarius serpentarius
Sapayoa aenigma
Sarcoramphus papa
Sarothrura elegans
Scopus umbretta
Scytalopus magellanicus
Smithornis rufolateralis
Sphoeroides nephelus
Streptoprocne zonaris
Strix occidentalis
Sula leucogaster
Sylvia nana
Thamnophilus nigrocinereus
Tockus camurus
Todus angustirostris
Topaza pella
Treron vernans
Trogon personatus
Tyrannus tyrannus
Upupa epops
Urocolius indicus
Vanellus chilensis
Vidua chalybeata
Mauremys japonica
Myxine glutinosa
Kassina maculata
Thamnaconus modestus
Torpedo marmorata
Amblysomus hottentotus
Aspidoscelis inornatus
Aspidoscelis uniparens
Ateles paniscus
Brachytarsomys albicauda
Callimico goeldii
Callithrix kuhlii
Callithrix penicillata
Calomyscus mystax
Centropus grillii
Cephalopachus bancanus
Channa punctata
Cheilinus undulatus
Cricetomys gambianus
Cryptoprocta ferox
Cyclopes didactylus
Cynopterus sphinx
Daubentonia madagascariensis
Echimys chrysurus
Elaphe quadrivirgata
Eulemur fulvus
Eupleres goudotii
Fossa fossana
Galidia elegans
Galidictis fasciata
Geogale aurita
Halichoeres trimaculatus
Hemidactylus flaviviridis
Hypogeomys antimena
Lepilemur edwardsi
Lepus crawshayi
Limnogale mergulus
Luciobarbus capito
Lynx lynx
Macrotarsomys ingens
Microgale brevicaudata
Micropogonias undulatus
Moschus berezovskii
Mustela altaica
Neotoma fuscipes
Odontesthes bonariensis
Opsanus beta
Oryzorictes hova
Otocolobus manul
Panthera uncia
Pantodon buchholzi
Pithecia irrorata
Procavia capensis
Prolemur simus
Propithecus deckenii
Pseudemys nelsoni
Pseudolabrus sieboldi
Rana dybowskii
Regulus regulus
Rhizoprionodon terraenovae
Saguinus midas
Sciurus vulgaris
Sminthopsis macroura
Streptopelia risoria
Sylvia communis
Tenrec ecaudatus
Thamnaconus septentrionalis
Trachypithecus obscurus
Tupaia tana
Turnix suscitator
Tympanoctomys barrerae
Viverricula indica
Bos frontalis
Peromyscus polionotus
Syngnathus typhle
Acipenser sturio
Alopias pelagicus
Alopias superciliosus
Alopias vulpinus
Aphanius dispar
Aphanius fasciatus
Carcharias taurus
Carcharodon carcharias
Cetorhinus maximus
Champsocephalus gunnari
Chanodichthys ilishaeformis
Chrysiptera parasema
Clarias macrocephalus
Coreius guichenoti
Creatophora cinerea
Dacnis cayana
Dinemellia dinemelli
Eretmochelys imbricata
Etroplus suratensis
Garrulax sannio
Gekko hokouensis
Gobius niger
Gobius paganellus
Harpagifer antarcticus
Isurus oxyrinchus
Lamna ditropis
Lamprotornis iris
Leucopsar rothschildi
Megachasma pelagios
Mirounga leonina
Mitsukurina owstoni
Molothrus ater
Mugilogobius chulae
Mycteroperca rosacea
Odontaspis ferox
Odontesthes hatcheri
Passer melanurus
Podarcis siculus
Pogonocichla stellata
Polyodon spathula
Procypris rabaudi
Psarocolius decumanus
Pseudocarcharias kamoharai
Pycnonotus melanicterus
Pyrrhula erythaca
Rhabdosargus sarba
Scissirostrum dubium
Silurus meridionalis
Siva cyanouroptera
Sphoeroides annulatus
Spizixos semitorques
Tachysurus ussuriensis
Tangara mexicana
Alcippe morrisonia
Cettia fortipes
Crossoptilon auritum
Crossoptilon crossoptilon
Crossoptilon harmani
Crossoptilon mantchuricum
Fulvetta ruficapilla
Leiothrix lutea
Lioparus chrysotis
Lophura nycthemera
Paradoxornis verreauxi
Paradoxornis webbianus
Parus monticolus
Pomatorhinus ruficollis
Sinosuthora alphonsiana
Stachyris ruficeps
Plectropomus leopardus
Hipposideros fulvus
Aotus nigriceps
Aotus vociferans
Ateles fusciceps
Ateles hybridus
Cebus albifrons
Eulemur rubriventer
Gorilla beringei
Hapalemur aureus
Hapalemur griseus
Meles anakuma
Meles canescens
Meles leucurus
Saguinus fuscicollis
Saguinus leucopus
Taxidea taxus
Tragelaphus spekii
Dama dama
Muntiacus reevesi
Ovis ammon
Procapra picticaudata
Przewalskium albirostris
Rhinopithecus avunculus
Tragulus javanicus
Aptychotrema vincentiana
Carcharhinus amblyrhynchos
Eptatretus cirrhatus
Hypsiglena torquata
Lepisosteus platyrhincus
Neotrygon kuhlii
Ambystoma tigrinum
Masticophis flagellum
Mordacia mordax
Tamias striatus
Uta stansburiana
Crotalus atrox
Crotalus scutulatus
Potamochoerus larvatus
Potamochoerus porcus
Sus celebensis
Urva auropunctata
Paleosuchus palpebrosus
Euplectes orix
Testudo hermanni
Xenopeltis unicolor
Scorpaenichthys marmoratus
Dryophytes cinereus
Tragelaphus eurycerus
Triturus carnifex
Hylobates albibarbis
Cercocebus torquatus
Rhinolophus paradoxolophus
Cavia cutleri
Hydrophis hardwickii
Hemiscyllium ocellatum
Macaca assamensis
Cacatua moluccensis
Gekko swinhonis
Gracula religiosa
Psittacara mitratus
Psittacula krameri
Dryophytes japonicus
Ochotona erythrotis
Ochotona forresti
Ochotona macrotis
Pusa sibirica
Stenotomus chrysops
Artibeus lituratus
Eonycteris spelaea
Leptonycteris yerbabuenae
Litoria caerulea
Oreochromis grahami
Periophthalmus magnuspinnatus
Pipistrellus abramus
Pteronotus parnellii
Acrochordus arafurae
Acrochordus granulatus
Cylindrophis ruffus
Gloydius blomhoffii
Indotyphlops braminus
Lycodon semicarinatus
Naja kaouthia
Rhabdophis tigrinus
Takifugu alboplumbeus
Tokudaia osimensis
Ailurus fulgens
Ammospermophilus leucurus
Anoura geoffroyi
Antilocapra americana
Aplodontia rufa
Arctocephalus australis
Arctocephalus forsteri
Aselliscus stoliczkanus
Atelocynus microtis
Bassariscus astutus
Bradypus pygmaeus
Bradypus torquatus
Bradypus tridactylus
Bradypus variegatus
Cabassous unicinctus
Calyptophractus retusus
Canis adustus
Canis aureus
Canis latrans
Canis mesomelas
Canis simensis
Caperea marginata
Capromys pilorides
Cerdocyon thous
Chaetophractus vellerosus
Chaetophractus villosus
Chiromyscus chiropus
Chlamyphorus truncatus
Choloepus didactylus
Choloepus hoffmanni
Chrysocyon brachyurus
Craseonycteris thonglongyai
Ctenomys boliviensis
Cuon alpinus
Cynocephalus volans
Cystophora cristata
Dacnomys millardi
Dasyprocta punctata
Dasypus hybridus
Dasypus kappleri
Dryomys nitedula
Dugong dugon
Elephantulus rufescens
Emballonura atrata
Erethizon dorsatum
Erignathus barbatus
Erophylla sezekorni
Eschrichtius robustus
Eubalaena australis
Euphractus sexcinctus
Furipterus horrens
Galemys pyrenaicus
Genetta genetta
Giraffa camelopardalis
Glaucomys volans
Glis glis
Glossophaga soricina
Graphiurus murinus
Halichoerus grypus
Hexaprotodon liberiensis
Hipposideros commersoni
Hipposideros halophyllus
Hydrodamalis gigas
Hydrurga leptonyx
Hylobates pileatus
Hylomys suillus
Hylonycteris underwoodi
Hystrix africaeaustralis
Inia geoffrensis
Kogia breviceps
Laonastes aenigmamus
Leopardus pardalis
Leopoldamys sabanus
Leptonycteris curasoae
Lepus capensis
Lobodon carcinophaga
Lophostoma silvicolum
Lycalopex culpaeus
Lycalopex fulvipes
Lycalopex griseus
Lycalopex gymnocercus
Lycalopex sechurae
Lycalopex vetulus
Lycaon pictus
Macrotus waterhousii
Manis tricuspis
Mastomys erythroleucus
Maxomys bartelsii
Megaderma lyra
Melursus ursinus
Mephitis mephitis
Mesoplodon bidens
Micronycteris microtis
Miniopterus fraterculus
Miniopterus manavi
Mirounga angustirostris
Monachus monachus
Monophyllus redmani
Musonycteris harrisoni
Mylodon darwinii
Myotis myotis
Myrmecophaga tridactyla
Mystacina tuberculata
Nandinia binotata
Natalus stramineus
Niviventer culturatus
Nycteris grandis
Nycteris thebaica
Nyctimene albiventer
Oenomys hypoxanthus
Okapia johnstoni
Oryzomys couesi
Otolemur crassicaudatus
Panthera onca
Pecari tajacu
Pedetes capensis
Perognathus flavus
Petromus typicus
Phoca fasciata
Phoca groenlandica
Platanista minor
Podogymnura truei
Pontoporia blainvillei
Priodontes maximus
Prionailurus bengalensis
Prionailurus iriomotensis
Prionodon linsang
Procyon cancrivorus
Procyon lotor
Propithecus verreauxi
Proteles cristata
Pteropus giganteus
Pteropus rayneri
Ptilocercus lowii
Pusa caspica
Rhinolophus creaghi
Rhinopoma hardwickii
Rhynchonycteris naso
Rousettus amplexicaudatus
Scalopus aquaticus
Sciurus aestuans
Sciurus niger
Sotalia fluviatilis
Speothos venaticus
Stochomys longicaudatus
Sylvilagus floridanus
Talpa europaea
Tamandua mexicana
Thryonomys swinderianus
Tolypeutes matacus
Tolypeutes tricinctus
Tonatia bidens
Trachops cirrhosus
Tragulus napu
Tupaia minor
Urocitellus armatus
Urocitellus beldingi
Urocitellus brunneus
Urocitellus canus
Urocitellus columbianus
Urocitellus elegans
Urocitellus mollis
Urocitellus richardsonii
Urocitellus townsendii
Urocitellus undulatus
Urocitellus washingtoni
Urocyon cinereoargenteus
Urocyon littoralis
Vulpes cana
Vulpes chama
Vulpes lagopus
Vulpes macrotis
Vulpes rueppellii
Vulpes zerda
Zaedyus pichiy
Zelotomys hildegardeae
Oryzias celebensis
Oryzias luzonensis
Oryzias marmoratus
Oryzias matanensis
Achondrostoma arcasii
Achondrostoma occidentale
Achondrostoma oligolepis
Anaecypris hispanica
Anaxyrus americanus
Ancistrus ranunculus
Argyropelecus hemigymnus
Astroblepus trifasciatus
Astronotus ocellatus
Barbodes binotatus
Barbodes everetti
Barbodes lateristriga
Barbonymus gonionotus
Barbonymus schwanefeldii
Baryancistrus chrysolomus
Baryancistrus demantoides
Belonesox belizanus
Bubo scandiacus
Chapalichthys encaustus
Chondrostoma knerii
Chondrostoma nasus
Chondrostoma oxyrhynchum
Chondrostoma phoxinus
Chondrostoma prespense
Chondrostoma soetta
Chondrostoma vardarense
Desmopuntius hexazona
Dormitator cubanus
Dormitator latifrons
Dormitator lebretonis
Dormitator maculatus
Egretta eulophotes
Gobiomorus dormitor
Gyps fulvus
Hypomesus transpacificus
Hypsibarbus wetmorei
Iberochondrostoma almacai
Iberochondrostoma lemmingii
Iberochondrostoma lusitanicum
Iberochondrostoma olisiponensis
Iberochondrostoma oretanum
Jenynsia multidentata
Larus crassirostris
Leporacanthicus heterodon
Leporacanthicus triactis
Leuciscus idus
Limia vittata
Merluccius merluccius
Metynnis argenteus
Notopterus notopterus
Onychomys leucogaster
Panaqolus claustellifer
Panaque armbrusteri
Panaque schaeferi
Pantholops hodgsonii
Paracheirodon axelrodi
Parachondrostoma arrigonis
Parachondrostoma miegii
Parachondrostoma turiensis
Parancistrus nudiventris
Pelophylax nigromaculatus
Protochondrostoma genei
Pseudancistrus nigrescens
Pseudochondrostoma duriense
Pseudochondrostoma polylepis
Pseudochondrostoma willkommii
Pseudolithoxus dumus
Pseudoxiphophorus anzuetoi
Pseudoxiphophorus bimaculatus
Pseudoxiphophorus cataractae
Pseudoxiphophorus diremptus
Pseudoxiphophorus jonesii
Pseudoxiphophorus litoperas
Pseudoxiphophorus obliquus
Pterophyllum scalare
Puntigrus tetrazona
Rineloricaria fallax
Scardinius erythrophthalmus
Scomber japonicus
Spectracanthicus punctatissimus
Sturisoma monopelte
Telestes souffia
Thunnus alalunga
Zoarces viviparus
Hippocampus kuda
Totoaba macdonaldi
Apodemus latronum
Neodon irene
Aglaiocercus kingi
Malaclemys terrapin
Sternotherus minor
Hylobates klossii
Niviventer confucianus
Niviventer excelsior
Deirochelys reticularia
Planiliza haematocheilus
Aotus griseimembra
Bitis gabonica
Artibeus jamaicensis
Bothrops moojeni
Alburnoides bipunctatus
Alburnoides eichwaldii
Alburnoides fasciatus
Alburnoides kubanicus
Alburnoides maculatus
Alburnoides ohridanus
Alburnoides strymonicus
Alburnus alburnus
Aplocheilus lineatus
Austrolebias charrua
Bovichtus variegatus
Chlorophthalmus albatrossis
Eublepharis macularius
Heterandria formosa
Lythrurus fasciolaris
Notothenia angustata
Pagrus pagrus
Paralichthys orbignyanus
Phreatichthys andruzzii
Platax orbicularis
Plethodon shermani
Pseudacanthicus leopardus
Anniella pulchra
Apalone ferox
Geoemyda spengleri
Heteronotia binoei
Sternotherus carinatus
Pseudogyrinocheilus prochilus
Mus cookii
Apodemus flavicollis
Delomys sublineatus
Apareiodon cavalcante
Astyanax bockmanni
Bergiaria westermanni
Characidium gomesi
Plectorhinchus mediterraneus
Acanthodoras cataphractus
Acanthodoras spinosissimus
Acanthurus triostegus
Aegithalos caudatus
Agamyxis albomaculatus
Ageneiosus ucayalensis
Amblydoras nauticus
Anadoras grypus
Anduzedoras oxyrhynchus
Anthus trivialis
Auchenipterichthys thoracatus
Auchenipterus demerarae
Carcharhinus leucas
Carduelis carduelis
Centromochlus heckelii
Centropristis striata
Certhia familiaris
Chloris chloris
Clevelandia ios
Coryphaena hippurus
Ctenolabrus rupestris
Dianema longibarbis
Doraops zuloagai
Doras carinatus
Doras micropoeus
Elaphe taeniura
Erithacus rubecula
Ficedula semitorquata
Garrulax monileger
Garrulax taewanus
Garrulus glandarius
Hemidoras morrisi
Hemidoras stenopeltis
Henonemus punctatus
Hypodoras forficulatus
Hypophthalmus edentatus
Lanius collurio
Leptodoras acipenserinus
Leptodoras hasemani
Leptodoras juruensis
Leptodoras linnelli
Leptodoras praelongus
Liosomadoras morrowi
Lithodoras dorsalis
Lutjanus guttatus
Megalodoras uranoscopus
Nannopterum auritus
Nemadoras hemipeltis
Nemadoras ternetzi
Nemadoras trimaculatus
Nerodia clarkii
Nerodia fasciata
Notolabrus celidotus
Opsodoras stuebelii
Orinocodoras eigenmanni
Ossancora punctata
Oxydoras niger
Parachondrostoma toxostoma
Periparus ater
Phylloscopus collybita
Phylloscopus sibilatrix
Physopyxis lyra
Piaractus brachypomus
Piaractus mesopotamicus
Platydoras costatus
Poecilia vivipara
Prunella modularis
Pseudoplatystoma corruscans
Pseudoplatystoma reticulatum
Pterodoras granulosus
Pyrrhula pyrrhula
Rhinodoras boehlkei
Rhinodoras thomersoni
Salminus brasiliensis
Seriola rivoliana
Sitta arctica
Sitta europaea
Sorubim lima
Squalius cephalus
Tatia intermedia
Tor tambroides
Trachydoras nattereri
Trachydoras steindachneri
Troglodytes troglodytes
Turdus merula
Turdus philomelos
Xiphophorus nigrensis
Zungaro zungaro
Microhyla ornata
Schizothorax davidi
Actinemys pallida
Pomatorhinus musicus
Xiphirhynchus superciliaris
Zoothera dixoni
Eudontomyzon morii
Abrocoma bennettii
Aepyprymnus rufescens
Allactaga bullata
Allactaga hotsoni
Allactaga major
Allactaga sibirica
Allactodipus bobrinskii
Ametrida centurio
Anomalurus beecrofti
Anoura caudifer
Anoura cultrata
Anoura latidens
Anourosorex yamashinai
Antrozous pallidus
Aonyx capensis
Aonyx cinereus
Arctonyx collaris
Ariteus flavescens
Artibeus anderseni
Artibeus cinereus
Artibeus concolor
Artibeus fimbriatus
Artibeus fraterculus
Artibeus glaucus
Artibeus hartii
Artibeus hirsutus
Artibeus intermedius
Artibeus phaeotis
Asellia tridens
Atherurus macrourus
Balaenoptera bonaerensis
Balaenoptera edeni
Balaenoptera musculus
Bassaricyon alleni
Blarina brevicauda
Blarinella griselda
Brachyphylla cavernarum
Caenolestes fuliginosus
Caluromys philander
Caracal caracal
Cardiocranius paradoxus
Carollia brevicauda
Carollia castanea
Catopuma badia
Catopuma temminckii
Cavia tschudii
Centurio senex
Cephalorhynchus commersonii
Cercartetus nanus
Cercopithecus diana
Chimarrogale platycephalus
Chiroderma doriae
Chiroderma improvisum
Chiroderma salvini
Chiroderma villosum
Chodsigoa sodalis
Choeroniscus minor
Chrotopterus auritus
Civettictis civetta
Cloeotis percivali
Coelops frithii
Conepatus chinga
Cratogeomys castanops
Crocidura dsinezumi
Ctenodactylus gundi
Cuniculus taczanowskii
Cynopterus brachyotis
Dasyurus albopunctatus
Delphinus delphis
Dermanura incomitata
Desmana moschata
Diaemus youngi
Dinomys branickii
Dipodomys heermanni
Dipus sagitta
Dromiciops gliroides
Dymecodon pilirostris
Ectophylla alba
Eira barbara
Episoriculus fumidus
Eremodipus lichtensteini
Erinaceus amurensis
Erinaceus concolor
Eubalaena japonica
Euchoreutes naso
Eumops auripendulus
Euroscaptor longirostris
Euroscaptor malayana
Euroscaptor mizura
Euroscaptor parvidens
Felis chaus
Felis margarita
Felis nigripes
Felis silvestris
Feresa attenuata
Galictis cuja
Galictis vittata
Gardnerycteris crenulatum
Glironia venusta
Globicephala macrorhynchus
Globicephala melas
Glossophaga commissarisi
Glossophaga leachii
Glossophaga longirostris
Glyphonycteris daviesi
Glyphonycteris sylvestris
Helogale parvula
Heterohyrax brucei
Hipposideros abae
Hipposideros galeritus
Hipposideros jonesi
Hipposideros vittatus
Hoplomys gymnurus
Hsunycteris thomasi
Hyaena hyaena
Hydrictis maculicollis
Hydrochoerus hydrochaeris
Hylobates muelleri
Hypsiprymnodon moschatus
Hystrix brachyura
Ictonyx striatus
Isoodon macrourus
Jaculus blanfordi
Lagenodelphis hosei
Lagenorhynchus albirostris
Lama guanicoe
Leopardus colocolo
Leopardus geoffroyi
Leopardus guigna
Leopardus jacobita
Leopardus tigrinus
Leopardus wiedii
Leptailurus serval
Lionycteris spurrelli
Lissodelphis borealis
Lonchophylla chocoana
Lonchophylla dekeyseri
Lonchophylla hesperia
Lonchophylla robusta
Lonchorhina aurita
Lonchorhina inusitata
Lonchorhina orinocensis
Lontra canadensis
Lontra felina
Lontra longicaudis
Lophostoma brasiliense
Lophostoma carrikeri
Lophostoma schulzi
Lutra lutra
Lutra sumatrana
Lutrogale perspicillata
Lynx rufus
Macroderma gigas
Macrophyllum macrophyllum
Macroscelides proboscideus
Macrotis lagotis
Manis crassicaudata
Manis gigantea
Manis temminckii
Manis tetradactyla
Martes americana
Martes flavigula
Martes foina
Martes martes
Martes melampus
Martes pennanti
Maxomys musschenbroekii
Megaderma spasma
Mellivora capensis
Melogale moschata
Melogale personata
Mesophylla macconnelli
Mesoplodon peruvianus
Micronycteris brachyotis
Micronycteris hirsuta
Micronycteris matses
Micronycteris megalotis
Micronycteris minuta
Micronycteris nicefori
Micronycteris schmidtorum
Mimon cozumelae
Mogera insularis
Mogera wogura
Monophyllus plethodon
Mormoops blainvillei
Mormoops megalophylla
Muscardinus avellanarius
Mustela erminea
Mustela eversmannii
Mustela frenata
Mustela itatsi
Mustela lutreola
Mustela nigripes
Mustela nivalis
Mustela nudipes
Mustela sibirica
Mustela strigidorsa
Myocastor coypus
Myrmecobius fasciatus
Myzopoda aurita
Napaeozapus insignis
Nasua nasua
Neomys fodiens
Neurotrichus gibbsii
Noctilio albiventris
Noctilio leporinus
Nomascus concolor
Notiosorex crawfordi
Notoryctes typhlops
Ochotona hyperborea
Octodontomys gliroides
Orcaella heinsohni
Ovis dalli
Paraechinus aethiopicus
Parahyaena brunnea
Parascalops breweri
Parascaptor leucura
Paratriaenops auritus
Paratriaenops furculus
Pardofelis marmorata
Peponocephala electra
Petaurus breviceps
Phocoenoides dalli
Phylloderma stenops
Phyllonycteris poeyi
Phyllops falcatus
Phyllostomus elongatus
Phyllostomus hastatus
Platyrrhinus albericoi
Platyrrhinus aurarius
Platyrrhinus brachycephalus
Platyrrhinus dorsalis
Platyrrhinus helleri
Platyrrhinus ismaeli
Platyrrhinus lineatus
Platyrrhinus recifinus
Poecilogale albinucha
Potos flavus
Prionailurus planiceps
Prionailurus rubiginosus
Prionailurus viverrinus
Profelis aurata
Pseudochirops cupreus
Pteronotus davyi
Pteronotus gymnonotus
Pteronotus macleayii
Pteronotus pusillus
Pteronotus quadridens
Pteronura brasiliensis
Pteropus hypomelanus
Puma yagouaroundi
Pygeretmus pumilio
Pygoderma bilabiatum
Rhinolophus euryale
Rhinolophus hipposideros
Rhinolophus luctus
Rhinolophus shameli
Rhinolophus trifoliatus
Rhinonicteris aurantia
Rhinophylla pumilio
Rhogeessa tumida
Rhynchocyon petersi
Rhynchogale melleri
Rousettus lanosus
Saccopteryx bilineata
Salpingotus kozlovi
Scapanulus oweni
Scapanus latimanus
Scapanus orarius
Scapanus townsendii
Scaptochirus moschatus
Scaptonyx fusicaudus
Scarturus elater
Scarturus tetradactyla
Sicista tianshanica
Solenodon cubanus
Solenodon paradoxus
Sorex caecutiens
Sorex unguiculatus
Sphaeronycteris toxophyllum
Spilogale putorius
Stenella longirostris
Steno bredanensis
Sturnira bogotensis
Sturnira lilium
Sturnira ludovici
Sturnira magna
Sturnira oporaphilum
Sturnira tildae
Stylodipus telum
Talpa altaica
Taphozous nudiventris
Tarsipes rostratus
Tarsius tarsier
Thomomys bottae
Thyroptera lavali
Thyroptera tricolor
Tonatia saurophila
Triaenops menamena
Triaenops persicus
Uroderma bilobatum
Uroderma magnirostrum
Urogale everetti
Uropsilus atronates
Uropsilus gracilis
Uropsilus investigator
Uropsilus nivatus
Uropsilus soricipes
Urotrichus talpoides
Urva javanica
Vampyressa brocki
Vampyressa nymphaea
Vampyressa pusilla
Vampyressa thyone
Vampyrodes caraccioli
Vampyrum spectrum
Vormela peregusna
Zapus hudsonius
Ziphius cavirostris
Brienomyrus brachyistius
Pampus argenteus
Lagopus lagopus
Epinephelus tauvina
Boselaphus tragocamelus
Brachylagus idahoensis
Sylvilagus bachmani
Acrocephalus arundinaceus
Crotalus adamanteus
Hipposideros pratti
Agonopsis chiloensis
Amblycirrhitus pinos
Ammodytes tobianus
Anarhichas lupus
Aphanopus carbo
Assessor flavissimus
Beryx splendens
Bothus podas
Capros aper
Carapus boraborensis
Centropomus undecimalis
Ceratias holboelli
Champsodon snyderi
Cheilopogon heterurus
Chelidonichthys lucernus
Chloroscombrus chrysurus
Citharus linguatula
Coryphaena equiselis
Cubiceps gracilis
Dascyllus trimaculatus
Datnioides polota
Drepane africana
Epigonus telescopus
Epinephelus aeneus
Fistularia petimba
Gnathanodon speciosus
Gramma loreto
Holanthias chrysostictus
Hoplostethus atlanticus
Howella brodiei
Indostomus paradoxus
Kuhlia mugil
Lagocephalus lagocephalus
Lepadogaster lepadogaster
Lethrinus harak
Lophius budegassa
Lopholatilus chamaeleonticeps
Lutjanus sebae
Luvarus imperialis
Mene maculata
Microcanthus strigatus
Microchirus frechkopi
Mola mola
Mullus surmuletus
Nemadactylus monodactylus
Ostorhinchus quadrifasciatus
Ostracion cubicus
Pagetopsis macropterus
Parablennius gattorugine
Parapercis clathrata
Pentanemus quinquarius
Pholis gunnellus
Photoblepharon palpebratum
Pinguipes chilensis
Pogonoperca punctata
Polyprion americanus
Pomacanthus maculosus
Pomadasys perotaei
Pomatomus saltatrix
Pontinus longispinis
Psenopsis anomala
Psettodes belcheri
Pterocaesio digramma
Pterycombus brama
Pungitius hellenicus
Pungitius laevis
Pungitius platygaster
Regalecus glesne
Rypticus saponaceus
Samariscus japonicus
Samariscus xenicus
Schedophilus medusophagus
Scombrolabrax heterolepis
Scophthalmus rhombus
Scorpaena onaria
Sebastes capensis
Selene dorsalis
Serranus accraensis
Sillago analis
Sillago ciliata
Sphyraena barracuda
Sphyraena putnamae
Sphyraena sphyraena
Spinachia spinachia
Spondyliosoma cantharus
Syacium micrurum
Symphurus civitatium
Synanceia verrucosa
Trachinotus falcatus
Trachurus trachurus
Triacanthodes anomalus
Trinectes maculatus
Tripterygion delaisi
Uranoscopus albesca
Xyrichtys novacula
Zanclorhynchus spinifer
Zeugopterus punctatus
Thymallus thymallus
Alethe castanea
Centrochelys sulcata
Ichthyophis bannanicus
Oscaecilia ochrocephala
Plestiodon gilberti
Rhinoclemmys pulcherrima
Plecturocebus donacophilus
Allenopithecus nigroviridis
Acomys wilsoni
Alticola strelzowi
Apodemus uralensis
Dicrostonyx torquatus
Gerbillus perpallidus
Lemmus lemmus
Lemmus sibiricus
Meriones meridianus
Rhizomys pruinosus
